,Instrument,Name,RIC_XMUN,Ticker_XMUN,RIC_main,Ticker_main,Exchange_main,Cap,Sector
1736,US8106481059,scPharmaceuticals Inc,2SX.GTX,2SX,SCPH.OQ,SCPH,NASDAQ/NGS (GLOBAL SELECT MARKET),0.12741986265,Healthcare
1737,US83417L1061,SolarWindow Technologies Inc,2N0N.GTX,2N0N,WNDW.PK,WNDW,OTC MARKETS,0.12501623765,Energy
1738,US8733791011,Tabula Rasa HealthCare Inc,43T.GTX,43T,TRHC.OQ,TRHC,NASDAQ/NMS (GLOBAL MARKET),0.11839216785,Healthcare
1739,US04367G1031,Asensus Surgical Inc,2TX.GTX,2TX,ASXC.A,ASXC,NYSE MKT LLC,0.1078254694265,Healthcare
1740,US21676P1030,Cooper-Standard Holdings Inc,C31.GTX,C31,CPS.N,CPS,"NEW YORK STOCK EXCHANGE, INC.",0.12076961668,Consumer Cyclicals
1741,US84763A1088,Spectrum Pharmaceuticals Inc,NTR.GTX,NTR,SPPI.OQ,SPPI,NASDAQ/NGS (GLOBAL SELECT MARKET),0.1194089924356,Healthcare
1742,US15870P3073,Champions Oncology Inc,2I3.GTX,2I3,CSBR.OQ,CSBR,NASDAQ CAPITAL MARKET,0.11128968943,Healthcare
1743,US9467601053,Wayside Technology Group Inc,WSTH.GTX,PYA,WSTG.OQ,WSTG,NASDAQ/NMS (GLOBAL MARKET),0.1153738074,Technology
1744,US3952591044,Greenhill & Co Inc,GHL.GTX,GH3,GHL.N,GHL,"NEW YORK STOCK EXCHANGE, INC.",0.116297337,Financials
1745,US86803X2045,Sunworks Inc,7SL2.GTX,7SL2,SUNW.OQ,SUNW,NASDAQ CAPITAL MARKET,0.10639831888,Energy
1746,US74319F1075,Biora Therapeutics Inc,4ZU.GTX,4ZU,BIOR.OQ,BIOR,NASDAQ/NMS (GLOBAL MARKET),0.111041044975,Healthcare
1747,CA98400H1029,XBiotech Inc,4XB.GTX,4XB,XBIT.OQ,XBIT,NASDAQ/NGS (GLOBAL SELECT MARKET),0.11658242325,Healthcare
1748,US4169061052,Harvard Bioscience Inc,HBIO.GTX,HBI,HBIO.OQ,HBIO,NASDAQ/NMS (GLOBAL MARKET),0.1082549052,Healthcare
1749,US13200M5085,Camber Energy Inc,58L5.GTX,58L5,CEI.A,CEI,NYSE MKT LLC,0.1064201657727,Energy
1750,US81577F1093,Seelos Therapeutics Inc,NXEG.GTX,NXEN,SEEL.OQ,SEEL,NASDAQ CAPITAL MARKET,0.1173598503,Healthcare
1751,US44888K2096,Hydrofarm Holdings Group Inc,5TUA.GTX,5TUA,HYFM.OQ,HYFM,NASDAQ/NGS (GLOBAL SELECT MARKET),0.10867708466,Industrials
1752,US75689M1018,Red Robin Gourmet Burgers Inc,RRGB.GTX,RRN,RRGB.OQ,RRGB,NASDAQ/NGS (GLOBAL SELECT MARKET),0.10696532111,Consumer Cyclicals
1753,US5006001011,Kopin Corp,KOPN.GTX,KOC,KOPN.OQ,KOPN,NASDAQ CAPITAL MARKET,0.1020647224,Technology
1754,US2941001024,Enzo Biochem Inc,ENZ.GTX,EZB,ENZ.N,ENZ,"NEW YORK STOCK EXCHANGE, INC.",0.1096210215,Healthcare
1755,US04962H5063,Atossa Therapeutics Inc,YAG2.GTX,YAG2,ATOS.OQ,ATOS,NASDAQ CAPITAL MARKET,0.107567181445,Healthcare
1756,US87157B1035,Synchronoss Technologies Inc,H6K.GTX,H6K,SNCR.OQ,SNCR,NASDAQ/NGS (GLOBAL SELECT MARKET),0.10485888025,Technology
1757,US45665G3039,Infinity Pharmaceuticals Inc,INFI.GTX,I3F,INFI.OQ,INFI,NASDAQ/NGS (GLOBAL SELECT MARKET),0.09731288157,Healthcare
1758,US22978P1066,Cue Biopharma Inc,1UC.GTX,1UC,CUE.OQ,CUE,NASDAQ CAPITAL MARKET,0.10083796755,Healthcare
1759,US53952P1012,Lmp Automotive Holdings Inc,0RH.GTX,0RH,LMPX.PK,LMPX,OTC MARKETS,0.10745135495,Consumer Cyclicals
1760,US36872P1030,Genasys Inc,G66.GTX,G66,GNSS.OQ,GNSS,NASDAQ CAPITAL MARKET,0.10503053435,Technology
1761,US9183851057,vTv Therapeutics Inc,5VT.GTX,5VT,VTVT.OQ,VTVT,NASDAQ CAPITAL MARKET,0.099986509506,Healthcare
1762,AU0000208910,Iperionx Ltd,30Z.GTX,30Z,IPX.AX,IPX,ASX - ALL MARKETS,0.1566492051,Basic Materials
1763,US00773U1088,Adverum Biotechnologies Inc,AVU.GTX,AVU,ADVM.OQ,ADVM,NASDAQ/NMS (GLOBAL MARKET),0.09975805249,Healthcare
1764,US3632252025,Galectin Therapeutics Inc,PHPN.GTX,PHPN,GALT.OQ,GALT,NASDAQ CAPITAL MARKET,0.10037891045,Healthcare
1765,US34385P1084,Standard BioTools Inc,FLB.GTX,FLB,LAB.OQ,LAB,NASDAQ/NGS (GLOBAL SELECT MARKET),0.09595885844,Healthcare
1766,US4525EP1011,Immunic Inc,10VA.GTX,10VA,IMUX.OQ,IMUX,NASDAQ/NGS (GLOBAL SELECT MARKET),0.09811363395,Healthcare
1767,US68235C1071,OncoCyte Corp,7OC.GTX,7OC,OCX.OQ,OCX,NASDAQ/NMS (GLOBAL MARKET),0.0945430912191,Healthcare
1768,US1628281073,Checkpoint Therapeutics Inc,CZTG.GTX,CZT,CKPT.OQ,CKPT,NASDAQ CAPITAL MARKET,0.09897174934,Healthcare
1769,US65343E1082,NextCure Inc,2US.GTX,2US,NXTC.OQ,NXTC,NASDAQ/NGS (GLOBAL SELECT MARKET),0.08629890484,Healthcare
1770,US1897631057,Co-Diagnostics Inc,C97.GTX,C97,CODX.OQ,CODX,NASDAQ CAPITAL MARKET,0.09695144704,Healthcare
1771,CA38068N3067,Gold Reserve Inc,GODA.GTX,GODA,GRZ.V,GRZ,TSX VENTURE EXCHANGE,0.1304075001,Basic Materials
1772,US92347D1000,Vericity Inc,2TE.GTX,2TE,VERY.OQ,VERY,NASDAQ CAPITAL MARKET,0.10040625,Financials
1773,US4437872058,Hudson Global Inc,HDH1.GTX,HDH1,HSON.OQ,HSON,NASDAQ/NGS (GLOBAL SELECT MARKET),0.09778877955,Industrials
1774,US52187K1016,Leap Therapeutics Inc,5MC1.GTX,5MC1,LPTX.OQ,LPTX,NASDAQ/NMS (GLOBAL MARKET),0.0967141779392,Healthcare
1775,US34960Q1094,Fortress Biotech Inc,CNBG.GTX,CNB,FBIO.OQ,FBIO,NASDAQ CAPITAL MARKET,0.091143658566,Healthcare
1776,US65441V1017,Nine Energy Service Inc,NEJ.GTX,NEJ,NINE.N,NINE,"NEW YORK STOCK EXCHANGE, INC.",0.08706164733,Energy
1777,US8681681057,Superior Industries International Inc,SUPN.GTX,SPD,SUP.N,SUP,"NEW YORK STOCK EXCHANGE, INC.",0.09536692125,Consumer Cyclicals
1778,US4380831077,Homology Medicines Inc,35H.GTX,35H,FIXX.OQ,FIXX,NASDAQ/NGS (GLOBAL SELECT MARKET),0.0947133462,Healthcare
1779,US62856X1028,MyMD Pharmaceuticals Inc,DQS.GTX,DQS,MYMD.OQ,MYMD,NASDAQ CAPITAL MARKET,0.09552619495,Healthcare
1780,US7207951036,Pieris Pharmaceuticals Inc,PI6.GTX,PI6,PIRS.OQ,PIRS,NASDAQ CAPITAL MARKET,0.09300781625,Healthcare
1781,US55910K1088,Magenta Therapeutics Inc,3MT.GTX,3MT,MGTA.OQ,MGTA,NASDAQ/NMS (GLOBAL MARKET),0.08480229984,Healthcare
1782,US70465T1079,PDS Biotechnology Corp,EU6.GTX,EU6,PDSB.OQ,PDSB,NASDAQ CAPITAL MARKET,0.09078321472,Healthcare
1783,US1710774076,Chromadex Corp,OCD1.GTX,OCD1,CDXC.OQ,CDXC,NASDAQ CAPITAL MARKET,0.088162212,Healthcare
1784,US03823U1025,Applied Optoelectronics Inc,A59.GTX,A59,AAOI.OQ,AAOI,NASDAQ/NMS (GLOBAL MARKET),0.08392710158,Technology
1785,US72581M3051,Pixelworks Inc,PXLW.GTX,PXLX,PXLW.OQ,PXLW,NASDAQ/NMS (GLOBAL MARKET),0.08910389616,Technology
1786,CA38238W1032,Goodness Growth Holdings Inc,0ZF0.GTX,0ZF0,GDNS.CD,GDNS,CANADIAN NATIONAL STOCK EXCHANGE,0.114495204426136,Healthcare
1787,US8177631053,Sesen Bio Inc,PCB2.GTX,PCBK,SESN.OQ,SESN,NASDAQ CAPITAL MARKET,0.0857893137145,Healthcare
1788,US5117951062,Lakeland Industries Inc,LLI.GTX,LLI,LAKE.OQ,LAKE,NASDAQ/NMS (GLOBAL MARKET),0.09025184725,Consumer Cyclicals
1789,US0453961080,Assembly Biosciences Inc,V7B1.GTX,V7B1,ASMB.OQ,ASMB,NASDAQ/NGS (GLOBAL SELECT MARKET),0.0867020152,Healthcare
1790,US91532B1017,Uphealth Inc,5XV0.GTX,5XV0,UPH.N,UPH,"NEW YORK STOCK EXCHANGE, INC.",0.083176856375,Technology
1791,US29272C1036,Energous Corp,116.GTX,116,WATT.OQ,WATT,NASDAQ CAPITAL MARKET,0.08058186656,Industrials
1792,US1724062096,Cinedigm Corp,IQ51.GTX,IQ51,CIDM.OQ,CIDM,NASDAQ/NMS (GLOBAL MARKET),0.0847432575108,Consumer Cyclicals
1793,US45784J1051,Innovate Corp,PST1.GTX,PST,VATE.N,VATE,"NEW YORK STOCK EXCHANGE, INC.",0.0772793707524,Industrials
1794,US23130Q1076,CuriosityStream Inc,3QT1.GTX,3QT1,CURI.OQ,CURI,NASDAQ CAPITAL MARKET,0.07813214964,Technology
1795,US8112922005,SCYNEXIS Inc,135A.GTX,135A,SCYX.OQ,SCYX,NASDAQ/NMS (GLOBAL MARKET),0.08032337388,Healthcare
1796,US4510332038,Ibio Inc,0JVN.GTX,0JVN,IBIO.A,IBIO,NYSE MKT LLC,0.08072128088,Healthcare
1797,US98420U7037,XpresSpa Group Inc,V9G.GTX,V9G,XSPA.OQ,XSPA,NASDAQ CAPITAL MARKET,0.08390752502,Consumer Non-Cyclicals
1798,US74837P4054,Quicklogic Corp,QKL1.GTX,QKL1,QUIK.OQ,QUIK,NASDAQ CAPITAL MARKET,0.08178410448,Technology
1799,US8580981061,Steel Connect Inc,CGOB.GTX,CGOB,STCN.OQ,STCN,NASDAQ CAPITAL MARKET,0.0820054451784,Technology
1800,CA71385D1078,Perimeter Medical Imaging AI Inc,4PC.GTX,4PC,PINK.V,PINK,TSX VENTURE EXCHANGE,0.10716833719,Healthcare
1801,US9038991025,Ultralife Corp,ULBI.GTX,ULB,ULBI.OQ,ULBI,NASDAQ/NMS (GLOBAL MARKET),0.07872839584,Industrials
1802,US0021202025,aTyr Pharma Inc,471A.GTX,471A,LIFE.OQ,LIFE,NASDAQ CAPITAL MARKET,0.07986387834,Healthcare
1803,US87808K1060,TCR2 Therapeutics Inc,2K7.GTX,2K7,TCRR.OQ,TCRR,NASDAQ/NGS (GLOBAL SELECT MARKET),0.07566859104,Healthcare
1804,US9896961094,Zion Oil and Gas Inc,ZN.GTX,3QO,ZNOG.PK,ZNOG,OTC MARKETS,0.083641560816,Energy
1805,US30219E1038,Express Inc,EXPR.GTX,02Z,EXPR.N,EXPR,"NEW YORK STOCK EXCHANGE, INC.",0.07711921509,Consumer Cyclicals
1806,US67111Q1076,OFS Credit Company Inc,1XK.GTX,1XK,OCCI.OQ,OCCI,NASDAQ CAPITAL MARKET,0.0772590192,Financials
1808,US37892C1062,Glimpse Group Inc,9DR.GTX,9DR,VRAR.OQ,VRAR,NASDAQ CAPITAL MARKET,0.07776,Technology
1809,US2620771004,Drive Shack Inc,NCI2.GTX,NCI2,DS.N,DS,"NEW YORK STOCK EXCHANGE, INC.",0.0739080152,Consumer Cyclicals
1810,US29446K1060,Equillium Inc,0FY.GTX,0FY,EQ.OQ,EQ,NASDAQ/NMS (GLOBAL MARKET),0.068704168,Healthcare
1811,US48253L2051,KLX Energy Services Holdings Inc,KX4A.GTX,KX4A,KLXE.OQ,KLXE,NASDAQ/NGS (GLOBAL SELECT MARKET),0.071844174,Energy
1812,US14147L1089,Cardiff Oncology Inc,XE7C.GTX,XE7C,CRDF.OQ,CRDF,NASDAQ CAPITAL MARKET,0.07106926716,Healthcare
1813,US3724461047,Genprex Inc,2DE.GTX,2DE,GNPX.OQ,GNPX,NASDAQ CAPITAL MARKET,0.072030456,Healthcare
1814,US36165A1025,GEE Group Inc,4LU.GTX,4LU,JOB.A,JOB,NYSE MKT LLC,0.073161211746,Industrials
1815,US6960775020,Palatin Technologies Inc,PTNG.GTX,PTN,PTN.A,PTN,NYSE MKT LLC,0.06443345,Healthcare
1816,US11161T2078,Broadwind Inc,9IRA.GTX,9IRA,BWEN.OQ,BWEN,NASDAQ CAPITAL MARKET,0.06900339208,Energy
1817,US23283X2062,Cytosorbents Corp,HQE1.GTX,HQE1,CTSO.OQ,CTSO,NASDAQ CAPITAL MARKET,0.07015966069,Healthcare
1818,US2312692005,Curis Inc,CUSA.GTX,CUSA,CRIS.OQ,CRIS,NASDAQ/NMS (GLOBAL MARKET),0.0726345814815,Healthcare
1819,US14167R1005,CareCloud Inc,MTB0.GTX,MTB0,MTBC.OQ,MTBC,NASDAQ/NMS (GLOBAL MARKET),0.06605115336,Technology
1820,US6388423021,Natural Alternatives International Inc,NA2.GTX,NA2,NAII.OQ,NAII,NASDAQ/NMS (GLOBAL MARKET),0.0611969974,Healthcare
1821,US64131A1051,Neuronetics Inc,NRC1.GTX,NRC,STIM.OQ,STIM,NASDAQ/NMS (GLOBAL MARKET),0.0716104094,Healthcare
1822,US87166L1008,Synlogic Inc,MINAG.GTX,MINA,SYBX.OQ,SYBX,NASDAQ/NMS (GLOBAL MARKET),0.0684738522,Healthcare
1823,US5904791358,Mesa Air Group Inc,M2A.GTX,M2A,MESA.OQ,MESA,NASDAQ/NGS (GLOBAL SELECT MARKET),0.06968678592,Industrials
1824,US09175M1018,Bitnile Holdings Inc,DP20.GTX,DP20,NILE.A,NILE,NYSE MKT LLC,0.0668873531028,Technology
1825,US04965G1094,Atreca Inc,0C1.GTX,0C1,BCEL.OQ,BCEL,NASDAQ/NGS (GLOBAL SELECT MARKET),0.06483361248,Healthcare
1826,US53814X1028,LiveOne Inc,3510.GTX,3510,LVO.OQ,LVO,NASDAQ CAPITAL MARKET,0.0688969817736,Consumer Cyclicals
1827,US89421Q2057,Travelzoo,TXM1.GTX,TXM1,TZOO.OQ,TZOO,NASDAQ/NGS (GLOBAL SELECT MARKET),0.06433565915,Consumer Cyclicals
1828,US0395871009,Arcimoto Inc,53H.GTX,53H,FUV.OQ,FUV,NASDAQ/NMS (GLOBAL MARKET),0.06747679284,Consumer Cyclicals
1829,US68247W1099,One Stop Systems Inc,5MU.GTX,5MU,OSS.OQ,OSS,NASDAQ CAPITAL MARKET,0.06748116982,Technology
1830,US58406B1035,MedAvail Holdings Inc,73M0.GTX,73M0,MDVL.OQ,MDVL,NASDAQ CAPITAL MARKET,0.0659059025932,Industrials
1831,US28252C1099,Polished.Com Inc,5J8.GTX,5J8,POL.A,POL,NYSE MKT LLC,0.0610744371226,Consumer Cyclicals
1832,US4833791035,Kaleyra Inc,3YK.GTX,3YK,KLR.N,KLR,"NEW YORK STOCK EXCHANGE, INC.",0.0620821096,Technology
1833,US39959A1060,Upexi Inc,7TQ.GTX,7TQ,UPXI.OQ,UPXI,NASDAQ CAPITAL MARKET,0.0698023443,Technology
1834,US0977021049,Bolt Biotherapeutics Inc,6LP.GTX,6LP,BOLT.OQ,BOLT,NASDAQ/NGS (GLOBAL SELECT MARKET),0.06587255325,Healthcare
1835,US86877M2098,Surface Oncology Inc,QSOA.GTX,QSOA,SURF.OQ,SURF,NASDAQ/NMS (GLOBAL MARKET),0.061225904815,Healthcare
1836,US03837J1016,Aqua Metals Inc,AQK.GTX,AQK,AQMS.OQ,AQMS,NASDAQ CAPITAL MARKET,0.0650531766228,Basic Materials
1837,US12122L1017,Burgerfi International Inc,0LS.GTX,0LS,BFI.OQ,BFI,NASDAQ/NMS (GLOBAL MARKET),0.06475690512,Consumer Cyclicals
1838,US00972D1054,Akebia Therapeutics Inc,AX9.GTX,AX9,AKBA.OQ,AKBA,NASDAQ/NMS (GLOBAL MARKET),0.0609825985318,Healthcare
1839,US30068X1037,Exagen Inc,E08A.GTX,E08A,XGN.OQ,XGN,NASDAQ/NMS (GLOBAL MARKET),0.05837499755,Healthcare
1840,US03842K2006,AquaBounty Technologies Inc,W8NB.GTX,W8NB,AQB.OQ,AQB,NASDAQ CAPITAL MARKET,0.0608636592567,Healthcare
1841,US88338N2062,TherapeuticsMD Inc,29TA.GTX,29TA,TXMD.OQ,TXMD,NASDAQ/NGS (GLOBAL SELECT MARKET),0.0598480642,Healthcare
1842,CA9279263037,Vista Gold Corp,VZG.GTX,JEJ,VGZ.A,VGZ,NYSE MKT LLC,0.06438030173,Basic Materials
1843,US68559A1097,Orbital Infrastructure Group Inc,CIJ.GTX,CIJ,OIG.OQ,OIG,NASDAQ CAPITAL MARKET,0.0610088230917,Industrials
1844,CA58507M1077,Medmen Enterprises Inc,0JS.GTX,0JS,MMEN.CD,MMEN,CANADIAN NATIONAL STOCK EXCHANGE,0.071714905739657,Consumer Cyclicals
1845,US9616842061,Westwater Resources Inc,UCCP.GTX,UCCP,WWR.A,WWR,NYSE MKT LLC,0.05713462942,Basic Materials
1846,US00770C1018,Advanced Emissions Solutions Inc,OXQ1.GTX,OXQ1,ADES.OQ,ADES,NASDAQ/NMS (GLOBAL MARKET),0.0596984232,Industrials
1847,US36254L2097,GT Biopharma Inc,OXI.GTX,OXI,GTBP.OQ,GTBP,NASDAQ CAPITAL MARKET,0.06311777094,Healthcare
1848,US91381U1016,UNITY Biotechnology Inc,9U9.GTX,9U9,UBX.OQ,UBX,NASDAQ/NGS (GLOBAL SELECT MARKET),0.0606197525406,Healthcare
1849,US46122W2044,Inuvo Inc,INUV.GTX,CD5N,INUV.A,INUV,NYSE MKT LLC,0.055021776872,Technology
1850,US01643A2078,Alkaline Water Company Inc,AWJA.GTX,AWJA,WTER.OQ,WTER,NASDAQ CAPITAL MARKET,0.0565004753713,Consumer Non-Cyclicals
1851,CA16106R1091,Charlotte's Web Holdings Inc,6CW.GTX,6CW,CWEB.TO,CWEB,TORONTO STOCK EXCHANGE,0.072726721,Healthcare
1852,US63910B1026,Nautilus Inc,NLS.GTX,DF3,NLS.N,NLS,"NEW YORK STOCK EXCHANGE, INC.",0.0565821327,Consumer Cyclicals
1853,US82452T1079,Shift Technologies Inc,4GI.GTX,4GI,SFT.OQ,SFT,NASDAQ CAPITAL MARKET,0.0583724903922,Consumer Cyclicals
1854,US45674E1091,"IN8BIO, Inc.",6JH.GTX,6JH,INAB.OQ,INAB,NASDAQ/NMS (GLOBAL MARKET),0.05311281801,Healthcare
1855,US81728A1088,Sensei Biotherapeutics Inc,407.GTX,407,SNSE.OQ,SNSE,NASDAQ/NMS (GLOBAL MARKET),0.05591092962,Healthcare
1856,US53224K3023,Lightbridge Corp,N7ON.GTX,N7ON,LTBR.OQ,LTBR,NASDAQ CAPITAL MARKET,0.0520270028,Industrials
1857,US1717571079,Cidara Therapeutics Inc,20DG.GTX,20D,CDTX.OQ,CDTX,NASDAQ CAPITAL MARKET,0.0511412516984,Healthcare
1858,US7594191048,Rekor Systems Inc,38E.GTX,38E,REKR.OQ,REKR,NASDAQ CAPITAL MARKET,0.0486273908718,Technology
1859,US78472M1062,SRAX Inc,19L.GTX,19L,SRAX.OQ,SRAX,NASDAQ/NMS (GLOBAL MARKET),0.05177508336,Consumer Cyclicals
1860,CA92919V4055,Voyager Digital Ltd,UCD.GTX,UCD,VOYG.TO^H22,VYGVQ,,0.06568581845,Technology
1861,US8781551002,Team Inc,TISI.GTX,T9C,TISI.N,TISI,"NEW YORK STOCK EXCHANGE, INC.",0.04668178932,Industrials
1862,US03828A1016,Applied Therapeutics Inc,2UV.GTX,2UV,APLT.OQ,APLT,NASDAQ/NMS (GLOBAL MARKET),0.0456965095392,Healthcare
1863,US2933061069,ENGlobal Corp,4EG.GTX,4EG,ENG.OQ,ENG,NASDAQ CAPITAL MARKET,0.04976521507,Industrials
1864,US04537Y1091,Aspira Women's Health Inc,CUL1.GTX,CUL1,AWH.OQ,AWH,NASDAQ CAPITAL MARKET,0.04267262744,Healthcare
1865,US6748705067,Ocean Power Technologies Inc,RUOC.GTX,RUOC,OPTT.A,OPTT,NYSE MKT LLC,0.046253814048,Energy
1866,US29076N2062,eMagin Corp,EMAN.GTX,EMGA,EMAN.A,EMAN,NYSE MKT LLC,0.04754161798,Technology
1867,KYG8651P1101,SPI Energy Co Ltd,7XSP.GTX,7XSP,SPI.OQ,SPI,NASDAQ/NGS (GLOBAL SELECT MARKET),0.0471166113,Energy
1868,US01626L1052,Aligos Therapeutics Inc,5WK.GTX,5WK,ALGS.OQ,ALGS,NASDAQ/NGS (GLOBAL SELECT MARKET),0.0470902729,Healthcare
1869,US6301041074,NantHealth Inc,NEL1.GTX,NEL,NH.OQ,NH,NASDAQ/NGS (GLOBAL SELECT MARKET),0.04390909272,Healthcare
1870,US6294441000,NRX Pharmaceuticals Inc,B1QB.GTX,B1QB,NRXP.OQ,NRXP,NASDAQ/NMS (GLOBAL MARKET),0.0439668541,Healthcare
1871,US42237K4094,NightHawk Biosciences Inc,1HB.GTX,1HB,NHWK.A,NHWK,NYSE MKT LLC,0.04593406352,Healthcare
1872,US4931441095,Key Tronic Corp,KT1.GTX,KT1,KTCC.OQ,KTCC,NASDAQ/NMS (GLOBAL MARKET),0.04853603821,Technology
1873,US00848K1016,Ageagle Aerial Systems Inc,29ZA.GTX,29ZA,UAVS.A,UAVS,NYSE MKT LLC,0.046707921533,Industrials
1874,US6760791060,Odonate Therapeutics Inc,4OD.GTX,4OD,ODTC.PK,ODTC,OTC MARKETS,0.04595189223,Healthcare
1875,US68236P1075,Oncternal Therapeutics Inc,GTU2.GTX,GTU2,ONCT.OQ,ONCT,NASDAQ CAPITAL MARKET,0.0455706788676,Healthcare
1876,US81642T2096,Sellas Life Sciences Group Inc,RXK3.GTX,RXK3,SLS.OQ,SLS,NASDAQ CAPITAL MARKET,0.04747493058,Healthcare
1877,US6033802058,Minerva Neurosciences Inc,4MNA.GTX,4MNA,NERV.OQ,NERV,NASDAQ CAPITAL MARKET,0.04902297174,Healthcare
1878,US46489V1044,IsoRay Inc,ISRU.GTX,AAJ,ISR.A,ISR,NYSE MKT LLC,0.0426120798,Healthcare
1879,US7172241090,PhaseBio Pharmaceuticals Inc,2K4.GTX,2K4,PHAS.OQ,PHAS,NASDAQ/NMS (GLOBAL MARKET),0.0425339587596,Healthcare
1880,US78116T1034,Rubius Therapeutics Inc,5RT.GTX,5RT,RUBY.OQ,RUBY,NASDAQ/NGS (GLOBAL SELECT MARKET),0.0410763067472,Healthcare
1881,US67577R1023,Ocuphire Pharma Inc,R3X1.GTX,R3X1,OCUP.OQ,OCUP,NASDAQ CAPITAL MARKET,0.04218854695,Healthcare
1882,US1031971096,Boxlight Corp,2IU.GTX,2IU,BOXL.OQ,BOXL,NASDAQ CAPITAL MARKET,0.043573000097,Technology
1883,US3811191069,Golden Minerals Co,AUM.GTX,7GB,AUMN.A,AUMN,NYSE MKT LLC,0.044284703884,Basic Materials
1884,US4268971045,Hepion Pharmaceuticals Inc,336P.GTX,336P,HEPA.OQ,HEPA,NASDAQ CAPITAL MARKET,0.0423226833584,Healthcare
1885,US98923T1043,Zedge Inc,34Z.GTX,34Z,ZDGE.A,ZDGE,NYSE MKT LLC,0.03876783336,Technology
1886,US33939J3032,FlexShopper Inc,9FL.GTX,9FL,FPAY.OQ,FPAY,NASDAQ CAPITAL MARKET,0.0421302063,Technology
1887,US66988N2053,Novan Inc,6LUA.GTX,6LUA,NOVN.OQ,NOVN,NASDAQ CAPITAL MARKET,0.03915816792,Healthcare
1888,US0077441055,AeroClean Technologies Inc,9O6.GTX,9O6,AERC.OQ,AERC,NASDAQ CAPITAL MARKET,0.04037112936,Industrials
1889,US44052W1045,Horizon Global Corp,2H6.GTX,2H6,HZN.N,HZN,"NEW YORK STOCK EXCHANGE, INC.",0.0404069965,Consumer Cyclicals
1890,US98986X1090,Zynerba Pharmaceuticals Inc,6ZY.GTX,6ZY,ZYNE.OQ,ZYNE,NASDAQ/NMS (GLOBAL MARKET),0.0426189930885,Healthcare
1891,US87184Q2066,Syros Pharmaceuticals Inc,0S90.GTX,0S90,SYRS.OQ,SYRS,NASDAQ/NGS (GLOBAL SELECT MARKET),0.039375,Healthcare
1892,US74365U1079,Protara Therapeutics Inc,1KPA.GTX,1KPA,TARA.OQ,TARA,NASDAQ/NMS (GLOBAL MARKET),0.03842179649,Healthcare
1893,US8723861071,TESSCO Technologies Inc,TT5.GTX,TT5,TESS.OQ,TESS,NASDAQ/NGS (GLOBAL SELECT MARKET),0.04054961424,Technology
1894,CA00489Y7090,Acreage Holdings Inc,0VZ2.GTX,0VZ2,ACRGbu.CD,ACRG.B.U,CANADIAN NATIONAL STOCK EXCHANGE,0.04000915626,Healthcare
1895,US0044685008,Achieve Life Sciences Inc,SP4P.GTX,SP4P,ACHV.OQ,ACHV,NASDAQ CAPITAL MARKET,0.03921151275,Healthcare
1896,US59503A2042,Microbot Medical Inc,CY9D.GTX,CY9D,MBOT.OQ,MBOT,NASDAQ CAPITAL MARKET,0.03888148751,Healthcare
1897,US9221071072,Vapotherm Inc,VA21.GTX,VA21,VAPO.N,VAPO,"NEW YORK STOCK EXCHANGE, INC.",0.03977889505,Healthcare
1898,US73102V1052,Polar Power Inc,PPW.GTX,PPW,POLA.OQ,POLA,NASDAQ CAPITAL MARKET,0.03529544028,Industrials
1899,US1280583022,Lisata Therapeutics Inc,8NE.GTX,8NE,LSTA.OQ,LSTA,NASDAQ CAPITAL MARKET,0.0373053591,Healthcare
1900,US00547W2089,Adamis Pharmaceuticals Corp,CY3B.GTX,CY3B,ADMP.OQ,ADMP,NASDAQ CAPITAL MARKET,0.037135856414,Healthcare
1901,US3595231073,Fuel Tech Inc,FUET.GTX,FUE1,FTEK.OQ,FTEK,NASDAQ CAPITAL MARKET,0.03726444531,Industrials
1902,US00510M1045,Acurx Pharmaceuticals Inc,3ZO.GTX,3ZO,ACXP.OQ,ACXP,NASDAQ CAPITAL MARKET,0.03780818703,Healthcare
1903,US04685N1037,Athenex Inc,2MT.GTX,2MT,ATNX.OQ,ATNX,NASDAQ/NGS (GLOBAL SELECT MARKET),0.03165311838,Healthcare
1904,US83600C1036,Sotherly Hotels Inc,MCL.GTX,MCL,SOHO.OQ,SOHO,NASDAQ/NMS (GLOBAL MARKET),0.0348038775,Real Estate
1905,US2210151005,Corvus Pharmaceuticals Inc,C17.GTX,C17,CRVS.OQ,CRVS,NASDAQ/NMS (GLOBAL MARKET),0.03631173858,Healthcare
1906,US30162V7064,Exela Technologies Inc,0Z10.GTX,0Z10,XELA.OQ,XELA,NASDAQ CAPITAL MARKET,0.033588266261,Technology
1907,US2057503003,Comstock Inc,GSPG.GTX,GSP,LODE.A,LODE,NYSE MKT LLC,0.0348650234496,Energy
1908,US89853L1044,T2 Biosystems Inc,3T2.GTX,3T2,TTOO.OQ,TTOO,NASDAQ CAPITAL MARKET,0.0315173198832,Healthcare
1909,CA3007632084,Excelsior Mining Corp,3XS.GTX,3XS,MIN.TO,MIN,TORONTO STOCK EXCHANGE,0.046801923948586,Basic Materials
1910,CA71678B1076,Petroteq Energy Inc,PQCF.GTX,PQCF,PQE.V,PQE,TSX VENTURE EXCHANGE,0.043859619375,Energy
1911,US14067D5086,Capstone Green Energy Corp,TBN2.GTX,TBN2,CGRN.OQ,CGRN,NASDAQ CAPITAL MARKET,0.03394511718,Industrials
